source,date,start_time,match_id,event,event_id,event_grade,event_grade_label,event_status,stage,stage_detail,round,best_of,match_status,team1,team1_id,team1_rank,team2,team2_id,team2_rank,team1_match_score,team2_match_score,winner,team1_odds,team2_odds,map_count,source_match_url,fetched_at
5e,2026-03-23,2026-03-23 08:00:00+0800,csgo_mc_2392429,NSTLGA 华盛顿公开赛 2026,csgo_tt_9095,5,C级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,Voca,hltv_team_13499,,Imperial,csgo_tm_9455,,2,0,Voca,1.95,1.79,2,https://event.5eplay.com/csgo/match/csgo_mc_2392429,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 10:00:00+0800,csgo_mc_2392086,ESL 挑战者联赛 S51 北美杯 第2季,csgo_tt_9027,4,B级赛事,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,Zomblers,hltv_team_12164,,Wanted Goons,hltv_team_12971,,0,2,Wanted Goons,1.37,3.08,2,https://event.5eplay.com/csgo/match/csgo_mc_2392086,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 10:00:00+0800,csgo_mc_2392087,ESL 挑战者联赛 S51 北美杯 第2季,csgo_tt_9027,4,B级赛事,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,F5,hltv_team_13201,,Overknight,csgo_tm_10901,,2,1,F5,,,3,https://event.5eplay.com/csgo/match/csgo_mc_2392087,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 10:20:00+0800,csgo_mc_2392089,ESL 挑战者联赛 S51 北美杯 第2季,csgo_tt_9027,4,B级赛事,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,Sakura,hltv_team_13531,,Reign Above,hltv_team_13425,,1,2,Reign Above,10.09,1.06,3,https://event.5eplay.com/csgo/match/csgo_mc_2392089,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 16:10:00+0800,csgo_mc_2392216,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,FOKUS,hltv_team_13679,,GAMEHARMONY,hltv_team_13698,,13,8,FOKUS,1.05,7.21,1,https://event.5eplay.com/csgo/match/csgo_mc_2392216,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 16:10:00+0800,csgo_mc_2392215,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,3DMAX,csgo_tm_4914,,Fokus,hltv_team_13608,,13,1,3DMAX,1.03,8.13,1,https://event.5eplay.com/csgo/match/csgo_mc_2392215,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 16:50:00+0800,csgo_mc_2392003,ESL 挑战者联赛 S51 大洋洲杯 第2季,csgo_tt_9023,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,Arcade,hltv_team_12363,,Muttley Crew,hltv_team_13721,,1,0,Arcade,1.48,2.58,0,https://event.5eplay.com/csgo/match/csgo_mc_2392003,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 17:00:00+0800,csgo_mc_2391542,NODWIN Clutch 系列 6,csgo_tt_9051,5,C级赛事,past,小组赛,小组赛 第四轮,第四轮,3,completed,ASTRAL,hltv_team_13333,,Leo,csgo_tm_11446,,1,2,Leo,2.51,1.51,3,https://event.5eplay.com/csgo/match/csgo_mc_2391542,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 17:00:00+0800,csgo_mc_2391804,CCT 第3赛季 欧洲系列赛 19,csgo_tt_9066,4,B级赛事,past,小组赛,小组赛 第一轮,第一轮,3,completed,OlyBet,hltv_team_13551,,Ursa,hltv_team_13231,,0,2,Ursa,6,1.13,2,https://event.5eplay.com/csgo/match/csgo_mc_2391804,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 17:00:00+0800,csgo_mc_2392344,CCT 第3赛季 欧洲系列赛 20 封闭预选,csgo_tt_9100,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,ex-Zero Tenacity,hltv_team_13573,,rottweilers,hltv_team_13643,,2,1,ex-Zero Tenacity,1.56,2.38,3,https://event.5eplay.com/csgo/match/csgo_mc_2392344,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 17:10:00+0800,csgo_mc_2392217,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,FOKUS,hltv_team_13679,,Fokus,hltv_team_13608,,13,6,FOKUS,1.13,5.07,1,https://event.5eplay.com/csgo/match/csgo_mc_2392217,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 17:10:00+0800,csgo_mc_2392218,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,3DMAX,csgo_tm_4914,,GAMEHARMONY,hltv_team_13698,,13,4,3DMAX,1.03,13.5,1,https://event.5eplay.com/csgo/match/csgo_mc_2392218,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 18:00:00+0800,csgo_mc_2392000,ESL 挑战者联赛 S51 大洋洲杯 第2季,csgo_tt_9023,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,Rooster,csgo_tm_9881,,SemperFi,hltv_team_12901,,0,2,SemperFi,6.64,1.08,2,https://event.5eplay.com/csgo/match/csgo_mc_2392000,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 18:00:00+0800,csgo_mc_2392001,ESL 挑战者联赛 S51 大洋洲杯 第2季,csgo_tt_9023,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,Gz,csgo_tm_8536,,Mindfreak,csgo_tm_11668,,2,1,Gz,1.56,2.27,3,https://event.5eplay.com/csgo/match/csgo_mc_2392001,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 18:00:00+0800,csgo_mc_2392002,ESL 挑战者联赛 S51 大洋洲杯 第2季,csgo_tt_9023,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,Vantage,hltv_team_12455,,MARKandLARRY,csgo_tm_9942,,0,2,MARKandLARRY,3.12,1.36,2,https://event.5eplay.com/csgo/match/csgo_mc_2392002,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 18:05:00+0800,csgo_mc_2392219,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,FOKUS,hltv_team_13679,,3DMAX,csgo_tm_4914,,13,10,FOKUS,2.79,1.39,1,https://event.5eplay.com/csgo/match/csgo_mc_2392219,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 18:05:00+0800,csgo_mc_2392220,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,Fokus,hltv_team_13608,,GAMEHARMONY,hltv_team_13698,,10,13,GAMEHARMONY,1.21,3.81,1,https://event.5eplay.com/csgo/match/csgo_mc_2392220,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 18:45:31+0800,csgo_mc_2392345,CCT 第3赛季 欧洲系列赛 20 封闭预选,csgo_tt_9100,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,MASONIC,csgo_tm_10867,,home,hltv_team_13662,,1,0,MASONIC,,,0,https://event.5eplay.com/csgo/match/csgo_mc_2392345,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 19:00:00+0800,csgo_mc_2391767,BLAST 鹿特丹公开赛 2026,csgo_tt_8248,2,S级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,NAVI,csgo_tm_4608,,Aurora,csgo_tm_11861,,2,0,NAVI,1.51,2.56,2,https://event.5eplay.com/csgo/match/csgo_mc_2391767,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 19:00:00+0800,csgo_mc_2391942,ROG 春日旅程 2026,csgo_tt_9045,4,B级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Metizport,csgo_tm_11641,,UNiTY,hltv_team_12267,,2,1,Metizport,1.47,2.61,3,https://event.5eplay.com/csgo/match/csgo_mc_2391942,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 19:11:02+0800,csgo_mc_2392346,CCT 第3赛季 欧洲系列赛 20 封闭预选,csgo_tt_9100,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,QWENTRY,hltv_team_13510,,Oxuji,hltv_team_13553,,0,1,Oxuji,1.56,2.38,0,https://event.5eplay.com/csgo/match/csgo_mc_2392346,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 20:00:00+0800,csgo_mc_2391543,NODWIN Clutch 系列 6,csgo_tt_9051,5,C级赛事,past,小组赛,小组赛 第四轮,第四轮,3,completed,ex-RUBY,hltv_team_13617,,MANA,hltv_team_13310,,2,1,ex-RUBY,1.56,2.38,3,https://event.5eplay.com/csgo/match/csgo_mc_2391543,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 20:00:00+0800,csgo_mc_2391805,CCT 第3赛季 欧洲系列赛 19,csgo_tt_9066,4,B级赛事,past,小组赛,小组赛 第一轮,第一轮,3,completed,Lavked,hltv_team_12609,,QWENTRY,hltv_team_13510,,2,0,Lavked,2.99,1.36,2,https://event.5eplay.com/csgo/match/csgo_mc_2391805,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 20:20:00+0800,csgo_mc_2392222,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,Kuusamo,hltv_team_13745,,EC BANGA,hltv_team_12568,,13,8,Kuusamo,,,1,https://event.5eplay.com/csgo/match/csgo_mc_2392222,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 21:00:00+0800,csgo_mc_2391721,CCT 第3赛季 南美系列赛 10,csgo_tt_9064,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,Bounty Hunters,hltv_team_12776,,UNO,csgo_tm_11555,,2,0,Bounty Hunters,1.14,5,2,https://event.5eplay.com/csgo/match/csgo_mc_2391721,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 21:00:00+0800,csgo_mc_2392221,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,Phantom,hltv_team_13173,,The Night Club,hltv_team_13750,,3,13,The Night Club,5.18,1.13,1,https://event.5eplay.com/csgo/match/csgo_mc_2392221,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 21:30:00+0800,csgo_mc_2391768,BLAST 鹿特丹公开赛 2026,csgo_tt_8248,2,S级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,Falcons,csgo_tm_11283,,FURIA,csgo_tm_8297,,2,1,Falcons,1.51,2.56,3,https://event.5eplay.com/csgo/match/csgo_mc_2391768,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 21:50:00+0800,csgo_mc_2392031,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,FengDa,hltv_team_12899,,BP,hltv_team_12948,,1,0,FengDa,,,0,https://event.5eplay.com/csgo/match/csgo_mc_2392031,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 21:55:00+0800,csgo_mc_2392223,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,EC BANGA,hltv_team_12568,,The Night Club,hltv_team_13750,,5,12,The Night Club,1.77,1.98,1,https://event.5eplay.com/csgo/match/csgo_mc_2392223,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 21:55:00+0800,csgo_mc_2392224,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,Phantom,hltv_team_13173,,Kuusamo,hltv_team_13745,,13,10,Phantom,1,1,1,https://event.5eplay.com/csgo/match/csgo_mc_2392224,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 22:00:00+0800,csgo_mc_2392030,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,BMZ,hltv_team_13666,,Just Swing,hltv_team_13053,,2,0,BMZ,1.38,2.74,2,https://event.5eplay.com/csgo/match/csgo_mc_2392030,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 22:00:00+0800,csgo_mc_2392032,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,Haunted House,hltv_team_13735,,AE,csgo_tm_9958,,0,2,AE,2.65,1.4,2,https://event.5eplay.com/csgo/match/csgo_mc_2392032,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 22:00:00+0800,csgo_mc_2392033,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,The QUBE,hltv_team_12825,,MOS,hltv_team_13602,,2,1,The QUBE,3.11,1.33,3,https://event.5eplay.com/csgo/match/csgo_mc_2392033,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 22:20:00+0800,csgo_mc_2391943,ROG 春日旅程 2026,csgo_tt_9045,4,B级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,GL,csgo_tm_9928,,Metizport,csgo_tm_11641,,2,0,GL,1.12,5.3,2,https://event.5eplay.com/csgo/match/csgo_mc_2391943,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 23:00:00+0800,csgo_mc_2391544,NODWIN Clutch 系列 6,csgo_tt_9051,5,C级赛事,past,小组赛,小组赛 第四轮,第四轮,3,completed,Rebels,hltv_team_12642,,QWENTRY,hltv_team_13510,,0,2,QWENTRY,2.38,1.56,2,https://event.5eplay.com/csgo/match/csgo_mc_2391544,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 23:00:00+0800,csgo_mc_2392225,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,Phantom,hltv_team_13173,,EC BANGA,hltv_team_12568,,13,1,Phantom,1.22,4.05,1,https://event.5eplay.com/csgo/match/csgo_mc_2392225,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 23:00:00+0800,csgo_mc_2392226,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,The Night Club,hltv_team_13750,,Kuusamo,hltv_team_13745,,13,9,The Night Club,1.95,1.75,1,https://event.5eplay.com/csgo/match/csgo_mc_2392226,2026-06-01T09:27:40.610670+00:00
5e,2026-03-23,2026-03-23 23:10:00+0800,csgo_mc_2391806,CCT 第3赛季 欧洲系列赛 19,csgo_tt_9066,4,B级赛事,past,小组赛,小组赛 第一轮,第一轮,3,completed,STATE,hltv_team_13623,,CSDIILIT,hltv_team_13340,,2,1,STATE,2.05,1.75,3,https://event.5eplay.com/csgo/match/csgo_mc_2391806,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 00:00:00+0800,csgo_mc_2391722,CCT 第3赛季 南美系列赛 10,csgo_tt_9064,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,Fluxo,csgo_tm_11837,,Mibr.A,csgo_tm_3044,,2,0,Fluxo,1.06,10.09,2,https://event.5eplay.com/csgo/match/csgo_mc_2391722,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 00:00:00+0800,csgo_mc_2392192,洛迦排名赛 S1 封闭预选,csgo_tt_9037,10,资格赛C级,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,M1X KS,hltv_team_12846,,LPH,hltv_team_13279,,2,0,M1X KS,1.34,2.98,2,https://event.5eplay.com/csgo/match/csgo_mc_2392192,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 00:00:00+0800,csgo_mc_2392432,PGL 阿斯塔纳 2026 欧洲 公开预选 1,csgo_tt_9089,10,资格赛C级,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,magic,hltv_team_13592,,Inner Circle Academy,hltv_team_13681,,2,0,magic,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2392432,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 00:00:00+0800,csgo_mc_2392433,PGL 阿斯塔纳 2026 欧洲 公开预选 1,csgo_tt_9089,10,资格赛C级,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,basement bobs,hltv_team_13753,,Nuclear TigeRES,hltv_team_13027,,0,2,Nuclear TigeRES,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2392433,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 00:50:00+0800,csgo_mc_2392431,PGL 阿斯塔纳 2026 欧洲 公开预选 1,csgo_tt_9089,10,资格赛C级,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,Lavked,hltv_team_12609,,Atreides,hltv_team_13668,,2,1,Lavked,,,3,https://event.5eplay.com/csgo/match/csgo_mc_2392431,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 00:55:00+0800,csgo_mc_2392430,PGL 阿斯塔纳 2026 欧洲 公开预选 1,csgo_tt_9089,10,资格赛C级,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,WROTBERRY,hltv_team_13683,,QUAZAR,csgo_tm_11312,,2,1,WROTBERRY,,,3,https://event.5eplay.com/csgo/match/csgo_mc_2392430,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 01:00:00+0800,csgo_mc_2392228,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,OlyBet,hltv_team_13551,,Matrix,hltv_team_13746,,13,4,OlyBet,,,1,https://event.5eplay.com/csgo/match/csgo_mc_2392228,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 01:00:00+0800,csgo_mc_2392227,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,ASTRAL,hltv_team_13333,,Wave,hltv_team_13014,,13,7,ASTRAL,1.45,2.69,1,https://event.5eplay.com/csgo/match/csgo_mc_2392227,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 01:40:00+0800,csgo_mc_2391944,ROG 春日旅程 2026,csgo_tt_9045,4,B级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,UNiTY,hltv_team_12267,,Metizport,csgo_tm_11641,,0,2,Metizport,2.56,1.45,2,https://event.5eplay.com/csgo/match/csgo_mc_2391944,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 01:50:00+0800,csgo_mc_2391769,BLAST 鹿特丹公开赛 2026,csgo_tt_8248,2,S级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,PARIVISION,hltv_team_12467,,Vitality,csgo_tm_9565,,0,2,Vitality,5.16,1.17,2,https://event.5eplay.com/csgo/match/csgo_mc_2391769,2026-06-01T09:27:40.610670+00:00
5e,2026-03-24,2026-03-24 01:55:00+0800,csgo_mc_2392229,Riga城市公开赛 S3,csgo_tt_9046,5,C级赛事,past,小组赛,小组赛,,1,completed,Matrix,hltv_team_13746,,Wave,hltv_team_13014,,13,6,Matrix,2.66,1.46,1,https://event.5eplay.com/csgo/match/csgo_mc_2392229,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 17:30:00+0800,csgo_mc_2392010,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,MOS,hltv_team_13602,,Take Me Away,hltv_team_12160,,1,0,MOS,,,0,https://event.5eplay.com/csgo/match/csgo_mc_2392010,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 19:00:00+0800,csgo_mc_2391218,CCT 第3赛季 欧洲系列赛 18,csgo_tt_9032,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,BIG,csgo_tm_7532,,FT,hltv_team_12818,,2,0,BIG,1.31,3.43,2,https://event.5eplay.com/csgo/match/csgo_mc_2391218,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 19:00:00+0800,csgo_mc_2391755,BLAST 鹿特丹公开赛 2026,csgo_tt_8248,2,S级赛事,past,小组赛,小组赛 败者组 1/4决赛,1/4决赛,3,completed,NRG,csgo_tm_6673,,B8,csgo_tm_11241,,2,0,NRG,2.4,1.55,2,https://event.5eplay.com/csgo/match/csgo_mc_2391755,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 20:00:00+0800,csgo_mc_2391531,NODWIN Clutch 系列 6,csgo_tt_9051,5,C级赛事,past,小组赛,小组赛 第二轮,第二轮,3,completed,Ursa,hltv_team_13231,,BIG.E,csgo_tm_11718,,2,0,Ursa,1.05,11,2,https://event.5eplay.com/csgo/match/csgo_mc_2391531,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 20:00:00+0800,csgo_mc_2391793,CCT 第3赛季 欧洲系列赛 19 封闭预选,csgo_tt_9065,5,C级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,8Sins,hltv_team_13024,,Fuzos,hltv_team_13689,,2,0,8Sins,2.11,1.7,2,https://event.5eplay.com/csgo/match/csgo_mc_2391793,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 21:30:00+0800,csgo_mc_2391756,BLAST 鹿特丹公开赛 2026,csgo_tt_8248,2,S级赛事,past,小组赛,小组赛 败者组 1/4决赛,1/4决赛,3,completed,FaZe,csgo_tm_6667,,TYLOO,csgo_tm_4863,,1,2,TYLOO,1.45,2.75,3,https://event.5eplay.com/csgo/match/csgo_mc_2391756,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 22:00:00+0800,csgo_mc_2391219,CCT 第3赛季 欧洲系列赛 18,csgo_tt_9032,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,Ursa,hltv_team_13231,,K27,hltv_team_12895,,0,2,K27,3.5,1.3,2,https://event.5eplay.com/csgo/match/csgo_mc_2391219,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 22:00:00+0800,csgo_mc_2392012,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,Haunted House,hltv_team_13735,,Just Swing,hltv_team_13053,,1,2,Just Swing,1.57,2.35,3,https://event.5eplay.com/csgo/match/csgo_mc_2392012,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 22:00:00+0800,csgo_mc_2392013,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,5star,hltv_team_13724,,CTG,hltv_team_13175,,1,0,5star,2.61,1.47,0,https://event.5eplay.com/csgo/match/csgo_mc_2392013,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 22:00:00+0800,csgo_mc_2392015,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,The QUBE,hltv_team_12825,,FengDa,hltv_team_12899,,1,2,FengDa,,,3,https://event.5eplay.com/csgo/match/csgo_mc_2392015,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 22:00:00+0800,csgo_mc_2392014,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,CW,hltv_team_12646,,NSN,csgo_tm_11275,,0,1,NSN,1.04,12.11,0,https://event.5eplay.com/csgo/match/csgo_mc_2392014,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 22:00:00+0800,csgo_mc_2392016,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,Legion,csgo_tm_10287,,BP,hltv_team_12948,,0,2,BP,1.49,2.39,2,https://event.5eplay.com/csgo/match/csgo_mc_2392016,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 22:00:00+0800,csgo_mc_2392017,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,AE,csgo_tm_9958,,RA,csgo_tm_11514,,2,0,AE,1.73,2.07,2,https://event.5eplay.com/csgo/match/csgo_mc_2392017,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 22:00:00+0800,csgo_mc_2392011,ESL 挑战者联赛 S51 亚太杯 第2季,csgo_tt_9024,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,BMZ,hltv_team_13666,,Last Bullet,hltv_team_13433,,1,0,BMZ,2.42,1.54,0,https://event.5eplay.com/csgo/match/csgo_mc_2392011,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 23:00:00+0800,csgo_mc_2391532,NODWIN Clutch 系列 6,csgo_tt_9051,5,C级赛事,past,小组赛,小组赛 第二轮,第二轮,3,completed,Genone,csgo_tm_11609,,Leo,csgo_tm_11446,,2,0,Genone,2.25,1.62,2,https://event.5eplay.com/csgo/match/csgo_mc_2391532,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 23:00:00+0800,csgo_mc_2391711,CCT 第3赛季 南美系列赛 10,csgo_tt_9064,5,C级赛事,past,小组赛,小组赛 第四轮,第四轮,3,completed,Players,csgo_tm_11711,,UNO,csgo_tm_11555,,2,0,Players,2.47,1.52,2,https://event.5eplay.com/csgo/match/csgo_mc_2391711,2026-06-01T09:27:40.610670+00:00
5e,2026-03-20,2026-03-20 23:00:00+0800,csgo_mc_2391794,CCT 第3赛季 欧洲系列赛 19 封闭预选,csgo_tt_9065,5,C级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,BIG.A,csgo_tm_10254,,Lilmix,csgo_tm_9735,,2,1,BIG.A,1.56,2.38,3,https://event.5eplay.com/csgo/match/csgo_mc_2391794,2026-06-01T09:27:40.610670+00:00
5e,2026-03-21,2026-03-21 00:00:00+0800,csgo_mc_2392186,洛迦排名赛 S1 封闭预选,csgo_tt_9037,10,资格赛C级,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,rottweilers,hltv_team_13643,,Diamant,hltv_team_13563,,2,0,rottweilers,1.46,2.66,2,https://event.5eplay.com/csgo/match/csgo_mc_2392186,2026-06-01T09:27:40.610670+00:00
5e,2026-03-21,2026-03-21 01:00:00+0800,csgo_mc_2391220,CCT 第3赛季 欧洲系列赛 18,csgo_tt_9032,4,B级赛事,past,淘汰赛,淘汰赛 总决赛,总决赛,3,completed,BIG,csgo_tm_7532,,K27,hltv_team_12895,,1,2,K27,1.44,2.6,3,https://event.5eplay.com/csgo/match/csgo_mc_2391220,2026-06-01T09:27:40.610670+00:00
